fid,fid_2,calle_numero,codigo_postal,colonia,alcaldia,sup_terreno,sup_construccion,anio_construccion,instal_esp,valor_unitario_suelo,valor_suelo,cve_vus,subsidio,uso_suelo_raw,clasificacion_viabilidad,ratio_construccion_terreno,valor_m2_suelo_estimado,presupuesto_max_m2_alcaldia,accessibility_score,risk_score,commercial_confidence_score,score_tamano,score_subutilizacion,score_viabilidad_normativa,score_accesibilidad,score_riesgo,score_validacion_comercial,opportunity_score
982491.0,878864.0,"ANILLO PERIFERICO BOULEVARD ADOLFO RUIZ CORTINES, 3395",14110.0,AMPLIACION FUENTES DEL PEDREGAL,TLALPAN,2434.55,0.0,2013.0,0,11460.85,27902012.3675,C-14-D,0.0,,revision manual,0.0,11460.849999999999,17000,0.5,0.8,0.0,0.00046899505282022534,1.0,0.6,0.5,0.8,0.0,0.4750937990105641
1072783.0,1467708.0,"CL. REFORMA, S/N",14490.0,PUEBLO SAN MIGUEL XICALCO,TLALPAN,2432.09,0.0,2007.0,0,297.89,724495.2901,A141099,0.0,,revision manual,0.0,297.89,17000,0.5,0.8,0.0,0.00046828921462014716,1.0,0.6,0.5,0.8,0.0,0.47509365784292407
1060891.0,1508758.0,RAMON F ITURBE M-9 L-3,14760.0,HEROES DE 1910,TLALPAN,2432.0,0.0,2008.0,0,297.89,724468.48,A141099,0.0,,revision manual,0.0,297.89,17000,0.5,0.8,0.0,0.0004682633912713638,1.0,0.6,0.5,0.8,0.0,0.4750936526782543
1035201.0,956554.0,"CL. VOLCAN SAN ANTONIO, S/N",14650.0,PUEBLO SAN PEDRO MARTIR,TLALPAN,2429.52,0.0,2006.0,0,1629.29,3958392.6408,A140801,0.0,,revision manual,0.0,1629.2900000000002,17000,0.5,0.8,0.0,0.00046755181454933377,1.0,0.6,0.5,0.8,0.0,0.4750935103629099
1061196.0,1509636.0,SAMUEL NAVARRO M-15 L-11,14760.0,HEROES DE 1910,TLALPAN,2428.0,0.0,2008.0,0,401.88,975764.64,A140470,0.0,,revision manual,0.0,401.88,17000,0.5,0.8,0.0,0.00046711568688099283,1.0,0.6,0.5,0.8,0.0,0.47509342313737624
1034212.0,502594.0,DILIGENCIAS SN JTO AL NUM 365,14650.0,SAN PEDRO MARTIR,TLALPAN,2422.0,0.0,2000.0,0,1563.66,3787184.52,A140912,0.0,,revision manual,0.0,1563.66,17000,0.5,0.8,0.0,0.00046539413029543633,1.0,0.6,0.5,0.8,0.0,0.4750930788260591
1036140.0,1124159.0,"PRV. ARRAYAN DEL RINCON, S/N",14460.0,TLALPUENTE,TLALPAN,2418.6,0.0,2012.0,0,908.74,2197878.564,A140971,0.0,,revision manual,0.0,908.7399999999999,17000,0.5,0.8,0.0,0.00046441858156362096,1.0,0.6,0.5,0.8,0.0,0.47509288371631275
1061194.0,1509627.0,EDUARDO HAY M-15 L-2,14760.0,HEROES DE 1910,TLALPAN,2405.09,0.0,2008.0,0,401.88,966557.5692,A140470,0.0,,revision manual,0.0,401.88,17000,0.5,0.8,0.0,0.000460542209985143,1.0,0.6,0.5,0.8,0.0,0.47509210844199706
1068025.0,910244.0,GUADALUPE VICTORIA 50,14710.0,SAN MIGUEL AJUSCO,TLALPAN,2400.0,0.0,2000.0,0,639.35,1534440.0,A140870,0.0,,revision manual,0.0,639.35,17000,0.5,0.8,0.0,0.00045908175614839587,1.0,0.6,0.5,0.8,0.0,0.4750918163512297
1063026.0,1124334.0,"CAMINO REAL, S/N",14460.0,TLALPUENTE,TLALPAN,2398.22,0.0,2012.0,0,908.74,2179358.4428,A140971,0.0,,revision manual,0.0,908.74,17000,0.5,0.8,0.0,0.00045857102769468076,1.0,0.6,0.5,0.8,0.0,0.475091714205539
983004.0,951520.0,"AVD. DE LA ALBORADA, MZ-13 LT-6",14010.0,PARQUE DEL PEDREGAL,TLALPAN,2397.3,0.0,2015.0,0,10845.48,25999869.204,C-14-I,0.0,,revision manual,0.0,10845.48,17000,0.5,0.8,0.0,0.0004583070556848955,1.0,0.6,0.5,0.8,0.0,0.475091661411137
1033447.0,1124635.0,S/NOMBRE S/N,14657.0,TLALPUENTE,TLALPAN,2393.0,0.0,2007.0,0,737.05,1763760.65,A141139,0.0,,revision manual,0.0,737.05,17000,0.5,0.8,0.0,0.00045707327346524666,1.0,0.6,0.5,0.8,0.0,0.47509141465469307
1078803.0,913082.0,LAS ROSAS S N,14500.0,SAN MIGUEL TOPILEJO,TLALPAN,2376.0,0.0,2007.0,0,648.41,1540622.16,A140880,0.0,,revision manual,0.0,648.41,17000,0.5,0.8,0.0,0.0004521955298061699,1.0,0.6,0.5,0.8,0.0,0.47509043910596127
1072330.0,948587.0,CARRETERA FEDERAL MEXICO-CUERNAVACA S/N,14490.0,SAN MIGUEL XICALCO,TLALPAN,2369.0,0.0,2006.0,0,532.84,1262297.96,A140890,0.0,,revision manual,0.0,532.84,17000,0.5,0.8,0.0,0.0004501870471230207,1.0,0.6,0.5,0.8,0.0,0.4750900374094246
1063790.0,948392.0,CDA. DE REFORMA S/N,14490.0,SAN MIGUEL XICALCO,TLALPAN,2365.0,0.0,2000.0,0,297.89,704509.85,A141099,0.0,,revision manual,0.0,297.89,17000,0.5,0.8,0.0,0.0004490393427326497,1.0,0.6,0.5,0.8,0.0,0.4750898078685466
1063341.0,1469375.0,5 DE MAYO 26 A,14480.0,MAGDALENA PETLACALCO,TLALPAN,2359.0,0.0,2009.0,0,672.87,1587300.33,A140610,0.0,,revision manual,0.0,672.87,17000,0.5,0.8,0.0,0.00044731778614709325,1.0,0.6,0.5,0.8,0.0,0.4750894635572295
1066257.0,1469415.0,AV. DEL TRABAJO 2-C,14480.0,MAGDALENA PETLACALCO,TLALPAN,2352.0,0.0,2000.0,0,297.89,700637.28,A141099,0.0,,revision manual,0.0,297.89,17000,0.5,0.8,0.0,0.000445309303463944,1.0,0.6,0.5,0.8,0.0,0.47508906186069283
1078321.0,913087.0,SANTA CRUZ S N,14500.0,ZONA RUSTICA,TLALPAN,2349.0,0.0,2007.0,0,648.41,1523115.09,A140880,0.0,,revision manual,0.0,648.4100000000001,17000,0.5,0.8,0.0,0.0004444485251711658,1.0,0.6,0.5,0.8,0.0,0.47508888970503427
1071242.0,1120602.0,TERRENO DENOMINADO LA NOPALERA,14476.0,SAN ANDRES TOTOLTEPEC,TLALPAN,2336.0,0.0,2007.0,0,381.5,891184.0,A141159,0.0,,revision manual,0.0,381.5,17000,0.5,0.8,0.0,0.00044071848590246,1.0,0.6,0.5,0.8,0.0,0.47508814369718055
1035888.0,1124266.0,PRIV AIRE PURO LT.151 A,14460.0,TLALPUENTE,TLALPAN,2329.0,0.0,2007.0,0,908.74,2116455.46,A140971,0.0,,revision manual,0.0,908.74,17000,0.5,0.8,0.0,0.0004387100032193108,1.0,0.6,0.5,0.8,0.0,0.4750877420006439
1066950.0,909785.0,EMILIANO ZAPATA S/N,14710.0,SAN MIGUEL AJUSCO,TLALPAN,2328.0,0.0,2000.0,0,675.29,1572075.12,A140930,0.0,,revision manual,0.0,675.2900000000001,17000,0.5,0.8,0.0,0.00043842307712171804,1.0,0.6,0.5,0.8,0.0,0.4750876846154244
1072108.0,1468273.0,AUTOPISTA MEX. CUERNAVACA KM.23.100,14479.0,SANTIAGO TEPALCATLALPAN,TLALPAN,2327.0,0.0,2000.0,0,381.5,887750.5,A141159,0.0,,revision manual,0.0,381.5,17000,0.5,0.8,0.0,0.00043813615102412533,1.0,0.6,0.5,0.8,0.0,0.47508762723020487
1061525.0,1511265.0,"CRTA. PANORAMICA PICACHO AJUSCO, 3740",14735.0,ZONA RUSTICA,TLALPAN,2305.67,0.0,0.0,0,297.89,686836.0363,A141099,0.0,,revision manual,0.0,297.89,17000,0.5,0.8,0.0,0.00043201601736247205,1.0,0.6,0.5,0.8,0.0,0.4750864032034725
1035200.0,1118013.0,RINCONADA SAN JUAN 1,14659.0,ESTHER ZUNO DE ECHEVERRIA,TLALPAN,2304.21,0.0,2006.0,0,1489.45,3432005.5845,A140351,0.0,,revision manual,0.0,1489.4499999999998,17000,0.5,0.8,0.0,0.00043159710525998663,1.0,0.6,0.5,0.8,0.0,0.47508631942105206
1065258.0,909283.0,VALDIVIA S/N,14700.0,SANTO TOMAS AJUSCO,TLALPAN,2303.0,0.0,2007.0,0,675.29,1555192.87,A140930,0.0,,revision manual,0.0,675.2900000000001,17000,0.5,0.8,0.0,0.0004312499246818994,1.0,0.6,0.5,0.8,0.0,0.4750862499849364
1057907.0,1119487.0,"CMO. REAL A XICALCO, S/N",14408.0,NUEVO RENACIMIENTO DE AXALCO,TLALPAN,2298.25,0.0,2017.0,1,792.45,1821248.2125,A140321,0.0,,revision manual,0.0,792.4499999999999,17000,0.5,0.8,0.0,0.0004298870257183338,1.0,0.6,0.5,0.8,0.0,0.4750859774051437
1065719.0,909405.0,AV HIDALGO MZ 25 PRED 33,14700.0,PUEBLO SAN MIGUEL AJUSCO,TLALPAN,2295.0,0.0,2007.0,0,639.35,1467308.25,A140870,0.0,,revision manual,0.0,639.35,17000,0.5,0.8,0.0,0.0004289545159011574,1.0,0.6,0.5,0.8,0.0,0.47508579090318026
1064651.0,1469140.0,CDA. DEL OCOTE NUM. 14,14490.0,SAN MIGUEL XICALCO,TLALPAN,2288.0,0.0,2000.0,0,297.89,681572.32,A141099,0.0,,revision manual,0.0,297.89,17000,0.5,0.8,0.0,0.0004269460332180082,1.0,0.6,0.5,0.8,0.0,0.47508538920664367
1060929.0,1508747.0,RAMON F ITURBE M-8 L-6F,14760.0,ZONA RUSTICA,TLALPAN,2286.47,0.0,2002.0,0,297.89,681116.5483,A141099,0.0,,revision manual,0.0,297.89000000000004,17000,0.5,0.8,0.0,0.0004265070362886912,1.0,0.6,0.5,0.8,0.0,0.4750853014072578
1061227.0,1509619.0,HECTOR F LOPEZ LUNA M-14 L-7,14760.0,HEROES DE 1910,TLALPAN,2285.0,0.0,2008.0,0,401.88,918295.8,A140470,0.0,,revision manual,0.0,401.88,17000,0.5,0.8,0.0,0.00042608525492522994,1.0,0.6,0.5,0.8,0.0,0.47508521705098505
1064883.0,1469144.0,CAMINO A XICALCO 12,14490.0,SAN MIGUEL XICALCO,TLALPAN,2283.0,0.0,2000.0,0,297.89,680082.87,A141099,0.0,,revision manual,0.0,297.89,17000,0.5,0.8,0.0,0.0004255114027300444,1.0,0.6,0.5,0.8,0.0,0.475085102280546
1068023.0,910413.0,LEONA VICARIO S N ESQ SANTIAGO XICOTECATL,14710.0,SAN MIGUEL AJUSCO,TLALPAN,2281.0,0.0,2007.0,0,639.35,1458357.35,A140870,0.0,,revision manual,0.0,639.35,17000,0.5,0.8,0.0,0.0004249375505348589,1.0,0.6,0.5,0.8,0.0,0.47508498751010697
1063784.0,1468942.0,PRIV. GALEANA 3,14490.0,SAN MIGUEL XICALCO,TLALPAN,2280.0,0.0,2007.0,0,297.89,679189.2,A141099,0.0,,revision manual,0.0,297.89,17000,0.5,0.8,0.0,0.0004246506244372662,1.0,0.6,0.5,0.8,0.0,0.4750849301248875
1072778.0,1467706.0,REFORMA 324,14490.0,SAN MIGUEL XICALCO,TLALPAN,2279.0,0.0,2010.0,0,297.89,678891.31,A141099,0.0,,revision manual,0.0,297.89000000000004,17000,0.5,0.8,0.0,0.00042436369833967344,1.0,0.6,0.5,0.8,0.0,0.47508487273966793
1061650.0,1124255.0,"CL. ARRAYAN DEL RINCON, S/N",14460.0,TLALPUENTE,TLALPAN,2277.56,0.0,2013.0,0,908.74,2069709.8744,A140971,0.0,,revision manual,0.0,908.74,17000,0.5,0.8,0.0,0.0004239505247591399,1.0,0.6,0.5,0.8,0.0,0.47508479010495186
1072918.0,1469331.0,TUCAN S/N,14476.0,VIVEROS DE COATECTLAN 2O. SECC.,TLALPAN,2274.0,0.0,2007.0,0,381.5,867531.0,A141159,0.0,,revision manual,0.0,381.5,17000,0.5,0.8,0.0,0.0004229290678517097,1.0,0.6,0.5,0.8,0.0,0.4750845858135704
1077154.0,912932.0,CDA COLORINES LT 7 MZ 77,14500.0,SAN MIGUEL TOPILEJO,TLALPAN,2265.0,0.0,2007.0,0,648.41,1468648.65,A140880,0.0,,revision manual,0.0,648.41,17000,0.5,0.8,0.0,0.00042034673297337496,1.0,0.6,0.5,0.8,0.0,0.4750840693465947
1062092.0,1468577.0,PRIV TLAQUEXPA NUM 9,14400.0,TLALPUENTE,TLALPAN,2263.0,0.0,2000.0,0,1756.72,3975457.36,A140832,0.0,,revision manual,0.0,1756.72,17000,0.5,0.8,0.0,0.0004197728807781895,1.0,0.6,0.5,0.8,0.0,0.4750839545761557
1071212.0,960120.0,"CMO. REAL A SANTA CECILIA, S/N",14400.0,PUEBLO SAN ANDRES TOTOLTEPEC,TLALPAN,2259.63,0.0,2012.0,0,1756.72,3969537.2136,A140832,0.0,,revision manual,0.0,1756.7199999999998,17000,0.5,0.8,0.0,0.00041880593982930196,1.0,0.6,0.5,0.8,0.0,0.4750837611879659
1036310.0,1120829.0,XOCHITL S N JUNTO AL 27,14400.0,TLALMILLE,TLALPAN,2258.0,0.0,2000.0,0,908.74,2051934.92,A140971,0.0,,revision manual,0.0,908.74,17000,0.5,0.8,0.0,0.00041833825029022575,1.0,0.6,0.5,0.8,0.0,0.47508366765005805
1033444.0,1124630.0,SIERRA SAN JUAN S/N,14657.0,TLALPUENTE,TLALPAN,2250.74,0.0,2007.0,0,737.05,1658907.917,A141139,0.0,,revision manual,0.0,737.0500000000001,17000,0.5,0.8,0.0,0.0004162551668217023,1.0,0.6,0.5,0.8,0.0,0.47508325103336435
1063339.0,1469811.0,5 DE MAYO 58,14400.0,TLALPUENTE,TLALPAN,2250.0,0.0,2000.0,0,297.89,670252.5,A141099,0.0,,revision manual,0.0,297.89,17000,0.5,0.8,0.0,0.00041604284150948377,1.0,0.6,0.5,0.8,0.0,0.47508320856830194
1058673.0,1116571.0,PROL. CORREGIDORA S/N,14408.0,NVO. REN DE AXALCO,TLALPAN,2249.0,0.0,2000.0,0,792.45,1782220.05,A140321,0.0,,revision manual,0.0,792.45,17000,0.5,0.8,0.0,0.000415755915411891,1.0,0.6,0.5,0.8,0.0,0.4750831511830824
1034063.0,501477.0,DEL ROSAL NO. 142,14650.0,SAN ANDRÉS TOTOLTEPEC,TLALPAN,2243.0,0.0,2008.0,0,1563.66,3507289.38,A140912,0.0,,revision manual,0.0,1563.6599999999999,17000,0.5,0.8,0.0,0.00041403435882633456,1.0,0.6,0.5,0.8,0.0,0.4750828068717653
1068024.0,910179.0,ALDAMA S N ESQ FERNANDO MONTES DE OCA,14710.0,SAN MIGUEL AJUSCO,TLALPAN,2237.0,0.0,2000.0,0,639.35,1430225.95,A140870,0.0,,revision manual,0.0,639.35,17000,0.5,0.8,0.0,0.00041231280224077806,1.0,0.6,0.5,0.8,0.0,0.47508246256044817
1071244.0,1120608.0,TERRAZAS 94,14476.0,SAN ANDRES TOT.,TLALPAN,2200.0,0.0,2007.0,0,381.5,839300.0,A141159,0.0,,revision manual,0.0,381.5,17000,0.5,0.8,0.0,0.0004016965366298464,1.0,0.6,0.5,0.8,0.0,0.475080339307326
1066289.0,1469421.0,ANT. CAM. A CUERNAVACA S/N,14480.0,SAN MIGUEL XICALCO,TLALPAN,2195.0,0.0,2000.0,0,297.89,653868.55,A141099,0.0,,revision manual,0.0,297.89000000000004,17000,0.5,0.8,0.0,0.0004002619061418827,1.0,0.6,0.5,0.8,0.0,0.4750800523812284
1065001.0,1510993.0,CARRETERA PANORAMICA AL AJUSCO 6,14780.0,SANTO TOMAS AJUSCO,TLALPAN,2179.0,0.0,2000.0,0,297.89,649102.31,A141099,0.0,,revision manual,0.0,297.89000000000004,17000,0.5,0.8,0.0,0.0003956710885803987,1.0,0.6,0.5,0.8,0.0,0.4750791342177161
982490.0,878595.0,"ANILLO PERIFERICO BOULEVARD ADOLFO RUIZ CORTINES, S/N",14110.0,AMPLIACION FUENTES DEL PEDREGAL,TLALPAN,2176.55,0.0,2018.0,0,7320.19,15932759.5445,A141071,0.0,,revision manual,0.0,7320.19,17000,0.5,0.8,0.0,0.00039496811964129653,1.0,0.6,0.5,0.8,0.0,0.4750789936239283
981962.0,1380197.0,CALLE NUEVE LOTE 9 MANZANA 4,14150.0,LOMAS DEL PEDREGAL,TLALPAN,2174.73,0.0,2007.0,0,3466.08,7537788.1584,A140592,0.0,,revision manual,0.0,3466.08,17000,0.5,0.8,0.0,0.0003944459141436777,1.0,0.6,0.5,0.8,0.0,0.47507888918282876
1057906.0,1119433.0,CARRETERA A CUERNAVACA S/N,14408.0,NUEVO RENACIMIENTO DE AXALCO,TLALPAN,2170.82,0.0,2007.0,0,792.45,1720266.309,A140321,0.0,,revision manual,0.0,792.4499999999999,17000,0.5,0.8,0.0,0.0003933240331020901,1.0,0.6,0.5,0.8,0.0,0.4750786648066204
1068075.0,910285.0,JOSE MA MORELOS MZ 75 LT 6,14710.0,STO TOMAS AJUSCO,TLALPAN,2167.0,0.0,2007.0,0,639.35,1385471.45,A140870,0.0,,revision manual,0.0,639.35,17000,0.5,0.8,0.0,0.0003922279754092857,1.0,0.6,0.5,0.8,0.0,0.4750784455950819
1032939.0,1508472.0,PROL.CRUZ DEL FAROL LOTE 14,14275.0,CRUZ DEL FAROL,TLALPAN,2167.0,0.0,,0,745.08,,A140550,0.0,,revision manual,0.0,,17000,0.5,0.8,0.0,0.0003922279754092857,1.0,0.6,0.5,0.8,0.0,0.4750784455950819
1063023.0,1124337.0,"CAMINO REAL, S/N",14460.0,TLALPUENTE,TLALPAN,2159.63,0.0,2012.0,0,908.74,1962542.1662,A140971,0.0,,revision manual,0.0,908.74,17000,0.5,0.8,0.0,0.00039011333007002723,1.0,0.6,0.5,0.8,0.0,0.47507802266601407
1063022.0,1127830.0,IRA CDA LA HUERTA L6,14400.0,TLALPUENTE,TLALPAN,2159.0,0.0,2009.0,0,297.89,643144.51,A141099,0.0,,revision manual,0.0,297.89,17000,0.5,0.8,0.0,0.00038993256662854373,1.0,0.6,0.5,0.8,0.0,0.4750779865133258
1072325.0,948627.0,AV. MEXICO 55,14490.0,SAN MIGUEL XICALCO,TLALPAN,2154.0,0.0,2000.0,0,532.84,1147737.36,A140890,0.0,,revision manual,0.0,532.84,17000,0.5,0.8,0.0,0.00038849793614058,1.0,0.6,0.5,0.8,0.0,0.4750776995872281
1033443.0,1124631.0,CAM. REAL A SAN ANDRES S/N,14657.0,TLALPUENTE,TLALPAN,2152.0,0.0,2007.0,0,737.05,1586131.6,A141139,0.0,,revision manual,0.0,737.0500000000001,17000,0.5,0.8,0.0,0.0003879240839453945,1.0,0.6,0.5,0.8,0.0,0.4750775848167891
1058195.0,1127799.0,PRIV. CALPULLALI S/N,14476.0,LA PALMA,TLALPAN,2152.0,0.0,2009.0,0,381.5,820988.0,A141159,0.0,,revision manual,0.0,381.5,17000,0.5,0.8,0.0,0.0003879240839453945,1.0,0.6,0.5,0.8,0.0,0.4750775848167891
1064886.0,948356.0,CDA BELLAVISTA S/N,14490.0,ZONA RUSTICA,TLALPAN,2152.0,0.0,2007.0,0,532.84,1146671.68,A140890,0.0,,revision manual,0.0,532.8399999999999,17000,0.5,0.8,0.0,0.0003879240839453945,1.0,0.6,0.5,0.8,0.0,0.4750775848167891
1063038.0,1124346.0,AGUA CRISTALINA Y MATAPULGAS S/N,14460.0,TLALPUENTE,TLALPAN,2148.0,0.0,2007.0,0,908.74,1951973.52,A140971,0.0,,revision manual,0.0,908.74,17000,0.5,0.8,0.0,0.0003867763795550235,1.0,0.6,0.5,0.8,0.0,0.47507735527591105
1063034.0,1124347.0,AGUA CRISTALINA Y SALSIPUEDES S N,14460.0,TLALPUENTE,TLALPAN,2147.0,0.0,2007.0,0,908.74,1951064.78,A140971,0.0,,revision manual,0.0,908.74,17000,0.5,0.8,0.0,0.0003864894534574308,1.0,0.6,0.5,0.8,0.0,0.47507729789069153
1061703.0,1124195.0,"CL. CAMINO REAL, S/N",14460.0,TLALPUENTE,TLALPAN,2145.76,0.0,2007.0,0,908.74,1949937.9424,A140971,0.0,,revision manual,0.0,908.7399999999999,17000,0.5,0.8,0.0,0.00038613366509641586,1.0,0.6,0.5,0.8,0.0,0.47507722673301933
1035396.0,501791.0,CORREGIDORA S/N,14400.0,SAN ANDRES TOTOLTEPEC,TLALPAN,2141.0,0.0,2007.0,0,1756.72,3761137.52,A140832,0.0,,revision manual,0.0,1756.72,17000,0.5,0.8,0.0,0.0003847678968718743,1.0,0.6,0.5,0.8,0.0,0.4750769535793744
1033442.0,1124634.0,AV PRIMAVERA S/N,14657.0,ZONA RUSTICA,TLALPAN,2140.0,0.0,2007.0,0,737.05,1577287.0,A141139,0.0,,revision manual,0.0,737.05,17000,0.5,0.8,0.0,0.0003844809707742816,1.0,0.6,0.5,0.8,0.0,0.4750768961941549
1052554.0,947297.0,EL TEPOZTECO MZ L LT 11,14608.0,FRACCIONAMIENTO COLINAS DEL BOSQUE,TLALPAN,2132.0,0.0,2007.0,0,3339.92,7120709.44,A140204,0.0,,revision manual,0.0,3339.92,17000,0.5,0.8,0.0,0.0003821855619935396,1.0,0.6,0.5,0.8,0.0,0.4750764371123988
1039279.0,1298268.0,HDA EL MOLINO S/N PRADO COAPA,14357.0,NAN,TLALPAN,2131.0,0.0,2007.0,0,3173.88,6763538.28,A140084,0.0,,revision manual,0.0,3173.88,17000,0.5,0.8,0.0,0.00038189863589594683,1.0,0.6,0.5,0.8,0.0,0.4750763797271792
1063668.0,1468887.0,CAM A SAN MIGUEL XICALCO S N SAN MIGUEL XICALCO,14490.0,NAN,TLALPAN,2124.0,0.0,2007.0,0,297.89,632718.36,A141099,0.0,,revision manual,0.0,297.89,17000,0.5,0.8,0.0,0.0003798901532127976,1.0,0.6,0.5,0.8,0.0,0.4750759780306426
1075767.0,911645.0,PROL MOCTEZUMA 93,14500.0,PO DE SAN MIGUEL TOPILEJO,TLALPAN,2122.0,0.0,2007.0,0,648.41,1375926.02,A140880,0.0,,revision manual,0.0,648.41,17000,0.5,0.8,0.0,0.0003793163010176121,1.0,0.6,0.5,0.8,0.0,0.47507586326020357
1071030.0,1468871.0,PRIV. EL AMALILLO S/N,14400.0,SAN ANDRES TOT.,TLALPAN,2122.0,0.0,2000.0,0,381.5,809543.0,A141159,0.0,,revision manual,0.0,381.5,17000,0.5,0.8,0.0,0.0003793163010176121,1.0,0.6,0.5,0.8,0.0,0.47507586326020357
1065939.0,910844.0,AV MIGUEL HIDALGO,14700.0,SAN MIGUEL AJUSCO,TLALPAN,2116.0,0.0,2007.0,0,675.29,1428913.64,A140930,0.0,,revision manual,0.0,675.29,17000,0.5,0.8,0.0,0.00037759474443205564,1.0,0.6,0.5,0.8,0.0,0.47507551894888644
1036309.0,1120828.0,XOCHITL S N,14400.0,SAN ANDRES TOTOLTEPEC,TLALPAN,2114.0,0.0,2000.0,0,908.74,1921076.36,A140971,0.0,,revision manual,0.0,908.74,17000,0.5,0.8,0.0,0.0003770208922368701,1.0,0.6,0.5,0.8,0.0,0.4750754041784474
1060928.0,1508746.0,RAMON F ITURBE M-8 L6E,14760.0,ZONA RUSTICA,TLALPAN,2113.0,0.0,2008.0,0,297.89,629441.57,A141099,0.0,,revision manual,0.0,297.89,17000,0.5,0.8,0.0,0.0003767339661392774,1.0,0.6,0.5,0.8,0.0,0.4750753467932279
1063018.0,1127816.0,CDA. CEDRAL DEL RIO LT. 3,14400.0,TLALPUENTE,TLALPAN,2110.0,0.0,2007.0,0,297.89,628547.9,A141099,0.0,,revision manual,0.0,297.89,17000,0.5,0.8,0.0,0.00037587318784649914,1.0,0.6,0.5,0.8,0.0,0.4750751746375693
1033956.0,958349.0,CLAVEL SUR 20,14650.0,SAN PEDRO MARTIR,TLALPAN,2101.0,0.0,2000.0,0,1563.66,3285249.66,A140912,0.0,,revision manual,0.0,1563.66,17000,0.5,0.8,0.0,0.0003732908529681644,1.0,0.6,0.5,0.8,0.0,0.4750746581705937
1074616.0,911765.0,TEPEIXO CAMPO FLORIDO S/N,14500.0,SAN MIGUEL TOPILEJO,TLALPAN,2098.0,0.0,2000.0,0,297.89,624973.22,A141099,0.0,,revision manual,0.0,297.89,17000,0.5,0.8,0.0,0.00037243007467538614,1.0,0.6,0.5,0.8,0.0,0.47507448601493507
1020343.0,499292.0,PANTEON S/N,14420.0,SANTA URSULA XITLA,TLALPAN,2090.0,0.0,2006.0,0,2289.11,4784239.9,A140923,0.0,,revision manual,0.0,2289.11,17000,0.5,0.8,0.0,0.00037013466589464416,1.0,0.6,0.5,0.8,0.0,0.47507402693317896
1061637.0,961934.0,CDA LOS ENCINOS S/N (PRED. BARRANCA DE CHENTITLA),14657.0,PUEBLO SAN ANDRES TOTOLTEPEC,TLALPAN,2087.0,0.0,2011.0,0,297.89,621696.43,A141099,0.0,,revision manual,0.0,297.89000000000004,17000,0.5,0.8,0.0,0.00036927388760186596,1.0,0.6,0.5,0.8,0.0,0.4750738547775204
1076210.0,1507116.0,TERR TEHUITZTITLA SN MIGUEL TOPILEJO TLALPAN,14500.0,NAN,TLALPAN,2083.0,0.0,2000.0,0,914.13,1904132.79,A160510,0.0,,revision manual,0.0,914.13,17000,0.5,0.8,0.0,0.00036812618321149494,1.0,0.6,0.5,0.8,0.0,0.4750736252366423
1068557.0,910328.0,HEROES DE CHURUBUSCO SN.,14710.0,STO. TOMAS AJUSCO,TLALPAN,2069.0,0.0,2000.0,0,639.35,1322815.15,A140870,0.0,,revision manual,0.0,639.3499999999999,17000,0.5,0.8,0.0,0.00036410921784519646,1.0,0.6,0.5,0.8,0.0,0.4750728218435691
1072751.0,1467714.0,REFORMA S/N,14490.0,SAN MIGUEL XICALCO,TLALPAN,2069.0,0.0,2007.0,0,297.89,616334.41,A141099,0.0,,revision manual,0.0,297.89000000000004,17000,0.5,0.8,0.0,0.00036410921784519646,1.0,0.6,0.5,0.8,0.0,0.4750728218435691
1033952.0,958348.0,CALLE CLAVEL SUR 18,14650.0,SAN PEDRO MARTIR,TLALPAN,2069.0,0.0,2000.0,0,1563.66,3235212.54,A140912,0.0,,revision manual,0.0,1563.66,17000,0.5,0.8,0.0,0.00036410921784519646,1.0,0.6,0.5,0.8,0.0,0.4750728218435691
1066218.0,1469416.0,AV. DEL TRABAJO 8-A,14480.0,MAGDALENA PETLACALCO,TLALPAN,2066.0,0.0,2000.0,0,297.89,615440.74,A141099,0.0,,revision manual,0.0,297.89,17000,0.5,0.8,0.0,0.0003632484395524182,1.0,0.6,0.5,0.8,0.0,0.4750726496879105
1072326.0,948585.0,LA SOLEDAD 3 PRED INTERIOR SAN MIGUEL XICALCO,14490.0,NAN,TLALPAN,2065.24,0.0,2007.0,0,532.84,1100442.4816,A140890,0.0,,revision manual,0.0,532.84,17000,0.5,0.8,0.0,0.0003630303757182477,1.0,0.6,0.5,0.8,0.0,0.4750726060751437
1036312.0,1120827.0,XOCHITL S N,14400.0,SAN ANDRES TOTOLTEPEC,TLALPAN,2058.0,0.0,2000.0,0,908.74,1870186.92,A140971,0.0,,revision manual,0.0,908.74,17000,0.5,0.8,0.0,0.0003609530307716763,1.0,0.6,0.5,0.8,0.0,0.47507219060615435
981957.0,1380202.0,CALLE NUEVE LOTE 4 MANZANA 4,14150.0,LOMAS DEL PEDREGAL,TLALPAN,2057.37,0.0,2007.0,0,3466.08,7131009.0096,A140592,0.0,,revision manual,0.0,3466.0800000000004,17000,0.5,0.8,0.0,0.0003607722673301928,1.0,0.6,0.5,0.8,0.0,0.47507215445346607
